tag,n,d,metric,filter,sel_target,sel_actual,cand,baseline,graph,mode,M,gamma,M_beta,ef,k,recall,qps,p50_us,p95_us,p99_us,max_us,mean_us,ndis,nodes_visited,first_hop,second_hop,sel_checks,accepted,rejected,hops,results_returned,build_ms,graph_bytes,avg_deg0,max_deg0
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g4,acorn,ACORN,16,4,16,100,10,0.5540,2633.2,376.92,613.12,681.75,681.75,379.77,1256,1147,2438,3152,5591,3807,1784,0,10,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g8,acorn,ACORN,16,8,16,100,10,0.5160,2432.2,392.83,644.96,811.83,811.83,411.15,1347,1238,2537,4090,6628,3938,2690,0,10,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g16,acorn,ACORN,16,16,16,100,10,0.4740,2263.7,393.88,790.54,966.21,966.21,441.76,1501,1392,2542,3307,5850,3991,1859,0,10,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,A_std_standard,std,STANDARD,16,1,32,250,10,0.7740,3251.2,307.17,392.46,477.29,477.29,307.58,1966,1966,1966,0,1966,0,0,264,8,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,B_std_acorn1,std,ACORN,16,1,32,250,10,0.6920,1542.7,538.38,1564.79,1906.25,1906.25,648.23,2296,2163,4868,27868,32737,14581,18156,0,10,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,D_large24_standard,large,STANDARD,24,1,48,250,10,0.8100,3216.8,314.33,362.96,414.25,414.25,310.87,2061,2061,2061,0,2061,0,0,260,8,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,E_large24_acorn1,large,ACORN,24,1,48,250,10,0.7900,1307.2,593.29,1539.00,1983.58,1983.58,765.02,2582,2416,6986,45036,52024,21877,30146,0,10,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,D_large48_standard,large,STANDARD,48,1,96,250,10,0.8260,2710.7,365.29,467.08,498.33,498.33,368.91,2138,2138,2138,0,2138,0,0,258,9,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,E_large48_acorn1,large,ACORN,48,1,96,250,10,0.9080,853.0,931.25,2283.04,3457.00,3457.00,1172.35,3207,2918,9418,72571,81991,33107,48884,0,10,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g4,acorn,ACORN,16,4,16,250,10,0.5980,1384.5,721.46,1106.25,1131.33,1131.33,722.28,1764,1655,5804,7719,13525,9274,4251,0,10,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g8,acorn,ACORN,16,8,16,250,10,0.5660,1289.2,741.25,1116.08,1433.54,1433.54,775.66,1894,1786,5930,9266,15197,9404,5793,0,10,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g16,acorn,ACORN,16,16,16,250,10,0.5360,1182.8,734.96,1416.42,2221.54,2221.54,845.44,2341,2231,6446,7494,13942,10338,3603,0,10,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,A_std_standard,std,STANDARD,16,1,32,500,10,0.7840,1162.1,885.46,1041.75,1218.54,1218.54,860.48,2166,2166,2166,0,2166,0,0,514,9,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,B_std_acorn1,std,ACORN,16,1,32,500,10,0.7460,561.5,1423.50,3823.21,4529.67,4529.67,1781.00,2815,2682,11699,51042,62742,30552,32190,0,10,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,D_large24_standard,large,STANDARD,24,1,48,500,10,0.8200,1122.0,917.83,1026.79,1157.92,1157.92,891.30,2141,2141,2141,0,2141,0,0,510,9,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,E_large24_acorn1,large,ACORN,24,1,48,500,10,0.8320,503.5,1516.17,4820.33,5869.62,5869.62,1986.06,3150,2984,15494,80883,96378,43535,52843,0,10,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,D_large48_standard,large,STANDARD,48,1,96,500,10,0.8300,1132.9,916.75,972.17,1019.12,1019.12,882.72,2210,2210,2210,0,2210,0,0,508,9,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,E_large48_acorn1,large,ACORN,48,1,96,500,10,0.9280,436.0,1677.83,4566.71,6009.54,6009.54,2293.64,4005,3715,19392,118093,137486,60205,77281,0,10,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g4,acorn,ACORN,16,4,16,500,10,0.6080,841.0,1134.88,1728.46,1881.88,1881.88,1189.09,2143,2035,11651,13452,25105,18061,7044,0,10,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g8,acorn,ACORN,16,8,16,500,10,0.5740,765.8,1199.00,1925.29,2740.29,2740.29,1305.89,2439,2331,12015,15532,27548,18733,8815,0,10,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g16,acorn,ACORN,16,16,16,500,10,0.6160,672.5,1267.04,2572.92,4174.79,4174.79,1486.95,3023,2913,13334,14051,27386,20444,6942,0,10,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,F_exact,exact,EXACT,16,0,0,0,100,1.0000,19.8,50541.21,51270.71,51872.75,51872.75,50542.93,500000,0,0,0,1000000,0,0,0,100,0.0,0,0.0,0
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,A_std_standard,std,STANDARD,16,1,32,50,100,0.5770,8729.1,113.75,179.42,239.21,239.21,114.56,1103,1103,1103,0,1103,0,0,65,81,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,B_std_acorn1,std,ACORN,16,1,32,50,100,0.4430,4306.2,188.62,422.25,802.71,802.71,232.23,1275,1142,569,5829,6399,2569,3829,0,100,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,D_large24_standard,large,STANDARD,24,1,48,50,100,0.6398,7604.7,135.12,152.75,224.42,224.42,131.50,1279,1279,1279,0,1279,0,0,61,73,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,E_large24_acorn1,large,ACORN,24,1,48,50,100,0.5440,3721.8,230.17,536.42,555.88,555.88,268.68,1600,1434,691,7902,8594,3723,4870,0,100,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,D_large48_standard,large,STANDARD,48,1,96,50,100,0.6734,6747.1,149.29,197.92,210.83,210.83,148.21,1465,1465,1465,0,1465,0,0,58,76,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,E_large48_acorn1,large,ACORN,48,1,96,50,100,0.7258,2265.6,349.38,798.08,906.17,906.17,441.39,2303,2014,1298,17725,19025,7609,11416,0,100,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g4,acorn,ACORN,16,4,16,50,100,0.4662,6246.8,159.33,253.54,302.42,302.42,160.08,940,831,1359,1613,2973,2052,920,0,100,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g8,acorn,ACORN,16,8,16,50,100,0.3848,6802.0,139.21,226.75,276.21,276.21,147.01,945,836,1342,1962,3305,2003,1302,0,100,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g16,acorn,ACORN,16,16,16,50,100,0.3488,6406.1,138.96,257.96,407.00,407.00,156.10,1064,955,1380,1601,2983,2100,882,0,99,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,A_std_standard,std,STANDARD,16,1,32,100,100,0.6778,6199.3,162.46,224.83,285.88,285.88,161.31,1525,1525,1525,0,1525,0,0,114,82,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,B_std_acorn1,std,ACORN,16,1,32,100,100,0.5854,3035.2,271.50,608.21,976.17,976.17,329.46,1738,1605,1298,10922,12222,5199,7023,0,100,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,D_large24_standard,large,STANDARD,24,1,48,100,100,0.7192,5706.1,178.75,200.54,260.79,260.79,175.25,1699,1699,1699,0,1699,0,0,110,74,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,E_large24_acorn1,large,ACORN,24,1,48,100,100,0.6754,2489.0,329.29,808.71,1084.92,1084.92,401.77,2065,1899,1836,16704,18542,8010,10531,0,100,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,D_large48_standard,large,STANDARD,48,1,96,100,100,0.7318,5252.4,194.96,226.08,248.50,248.50,190.39,1848,1848,1848,0,1848,0,0,108,77,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,E_large48_acorn1,large,ACORN,48,1,96,100,100,0.8286,1788.5,430.33,1104.50,1197.58,1197.58,559.14,2697,2407,3228,32877,36106,14388,21718,0,100,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g4,acorn,ACORN,16,4,16,100,100,0.5360,4528.5,209.17,354.79,382.04,382.04,220.82,1256,1147,2438,3152,5591,3807,1784,0,100,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g8,acorn,ACORN,16,8,16,100,100,0.5002,4258.9,209.04,387.12,473.17,473.17,234.80,1347,1238,2537,4090,6628,3938,2690,0,100,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g16,acorn,ACORN,16,16,16,100,100,0.4548,4234.0,205.12,377.17,532.25,532.25,236.18,1501,1392,2542,3307,5850,3991,1859,0,100,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,A_std_standard,std,STANDARD,16,1,32,250,100,0.7166,3343.0,302.29,372.71,462.12,462.12,299.13,1966,1966,1966,0,1966,0,0,264,82,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,B_std_acorn1,std,ACORN,16,1,32,250,100,0.7208,1520.8,544.88,1396.62,1929.88,1929.88,657.53,2296,2163,4868,27868,32737,14581,18156,0,100,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,D_large24_standard,large,STANDARD,24,1,48,250,100,0.7428,3111.8,328.79,367.96,439.58,439.58,321.35,2061,2061,2061,0,2061,0,0,260,75,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,E_large24_acorn1,large,ACORN,24,1,48,250,100,0.8086,1160.8,671.25,1790.88,2264.42,2264.42,861.44,2582,2416,6986,45036,52024,21877,30146,0,100,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,D_large48_standard,large,STANDARD,48,1,96,250,100,0.7486,3179.0,320.12,344.58,385.75,385.75,314.57,2138,2138,2138,0,2138,0,0,258,78,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,E_large48_acorn1,large,ACORN,48,1,96,250,100,0.9058,1022.9,697.88,2059.17,3235.79,3235.79,977.60,3207,2918,9418,72571,81991,33107,48884,0,100,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g4,acorn,ACORN,16,4,16,250,100,0.5950,2245.3,413.08,689.83,736.12,736.12,445.37,1764,1655,5804,7719,13525,9274,4251,0,100,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g8,acorn,ACORN,16,8,16,250,100,0.5746,2054.0,444.88,761.62,845.67,845.67,486.85,1894,1786,5930,9266,15197,9404,5793,0,100,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g16,acorn,ACORN,16,16,16,250,100,0.5560,1846.3,464.08,912.25,1311.62,1311.62,541.61,2341,2231,6446,7494,13942,10338,3603,0,100,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,A_std_standard,std,STANDARD,16,1,32,500,100,0.7252,1736.1,577.17,695.75,785.96,785.96,576.02,2166,2166,2166,0,2166,0,0,514,84,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,B_std_acorn1,std,ACORN,16,1,32,500,100,0.7696,810.2,965.00,2670.08,3078.50,3078.50,1234.28,2815,2682,11699,51042,62742,30552,32190,0,100,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,D_large24_standard,large,STANDARD,24,1,48,500,100,0.7478,1775.6,572.50,615.67,746.54,746.54,563.18,2141,2141,2141,0,2141,0,0,510,75,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,E_large24_acorn1,large,ACORN,24,1,48,500,100,0.8518,736.9,1006.67,3347.50,3809.21,3809.21,1357.05,3150,2984,15494,80883,96378,43535,52843,0,100,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,D_large48_standard,large,STANDARD,48,1,96,500,100,0.7524,1715.9,593.04,643.08,698.75,698.75,582.78,2210,2210,2210,0,2210,0,0,508,81,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,E_large48_acorn1,large,ACORN,48,1,96,500,100,0.9508,484.9,1412.92,4377.29,5354.08,5354.08,2062.46,4005,3715,19392,118093,137486,60205,77281,0,100,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g4,acorn,ACORN,16,4,16,500,100,0.6078,824.8,1175.79,1756.42,1925.00,1925.00,1212.41,2143,2035,11651,13452,25105,18061,7044,0,100,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g8,acorn,ACORN,16,8,16,500,100,0.5994,755.3,1192.08,2233.75,2712.46,2712.46,1324.02,2439,2331,12015,15532,27548,18733,8815,0,100,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.5000,0.5000,500000,C_acorn_g16,acorn,ACORN,16,16,16,500,100,0.6320,652.1,1271.12,2802.17,4173.08,4173.08,1533.55,3023,2913,13334,14051,27386,20444,6942,0,100,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,F_exact,exact,EXACT,16,0,0,0,10,1.0000,31.7,31511.67,32108.71,32340.62,32340.62,31580.66,250000,0,0,0,1000000,0,0,0,10,0.0,0,0.0,0
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,A_std_standard,std,STANDARD,16,1,32,50,10,0.3400,10081.7,98.25,158.50,201.25,201.25,99.19,1103,1103,1103,0,1103,0,0,65,5,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,B_std_acorn1,std,ACORN,16,1,32,50,10,0.3440,4718.8,176.79,378.08,531.33,531.33,211.92,1191,1051,620,6637,7259,2703,4556,0,10,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,D_large24_standard,large,STANDARD,24,1,48,50,10,0.3560,9310.5,108.96,127.00,170.62,170.62,107.41,1279,1279,1279,0,1279,0,0,61,4,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,E_large24_acorn1,large,ACORN,24,1,48,50,10,0.3620,3892.7,198.96,520.79,619.50,619.50,256.89,1488,1322,831,11971,12803,4100,8702,0,10,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,D_large48_standard,large,STANDARD,48,1,96,50,10,0.3720,8765.3,116.25,126.12,163.92,163.92,114.09,1465,1465,1465,0,1465,0,0,58,5,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,E_large48_acorn1,large,ACORN,48,1,96,50,10,0.5800,2688.4,309.17,670.83,1093.08,1093.08,371.98,1999,1732,1385,23031,24417,8090,16326,0,10,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,C_acorn_g4,acorn,ACORN,16,4,16,50,10,0.2720,8180.6,119.38,172.29,181.50,181.50,122.24,895,797,1398,1848,3248,2002,1245,0,10,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,C_acorn_g8,acorn,ACORN,16,8,16,50,10,0.3100,7648.5,121.33,212.12,346.12,346.12,130.74,953,855,1394,1795,3191,2023,1167,0,10,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,C_acorn_g16,acorn,ACORN,16,16,16,50,10,0.2560,7338.0,126.71,241.92,308.46,308.46,136.28,1006,912,1426,1877,3305,2060,1244,0,10,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,A_std_standard,std,STANDARD,16,1,32,100,10,0.3720,6438.3,156.17,222.12,279.08,279.08,155.32,1525,1525,1525,0,1525,0,0,114,5,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,B_std_acorn1,std,ACORN,16,1,32,100,10,0.3920,2919.9,294.67,619.96,667.33,667.33,342.48,1620,1480,1426,14188,15615,6053,9561,0,10,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,D_large24_standard,large,STANDARD,24,1,48,100,10,0.3800,6102.2,165.50,199.79,240.46,240.46,163.88,1699,1699,1699,0,1699,0,0,110,4,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,E_large24_acorn1,large,ACORN,24,1,48,100,10,0.4480,2444.0,374.92,802.75,844.46,844.46,409.17,1944,1778,1999,22638,24638,8735,15903,0,10,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,D_large48_standard,large,STANDARD,48,1,96,100,10,0.3900,5532.9,184.04,198.83,238.79,238.79,180.74,1848,1848,1848,0,1848,0,0,108,5,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,E_large48_acorn1,large,ACORN,48,1,96,100,10,0.6780,1595.6,572.29,1154.25,1381.46,1381.46,626.73,2544,2276,3307,46256,49565,17488,32076,0,10,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,C_acorn_g4,acorn,ACORN,16,4,16,100,10,0.2980,4949.4,198.29,285.83,371.71,371.71,202.04,1199,1101,2476,3382,5859,3739,2120,0,10,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,C_acorn_g8,acorn,ACORN,16,8,16,100,10,0.3600,4519.1,202.29,351.58,449.50,449.50,221.28,1355,1257,2551,3541,6094,3985,2109,0,10,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,C_acorn_g16,acorn,ACORN,16,16,16,100,10,0.3160,4243.9,203.92,403.96,684.25,684.25,235.63,1405,1311,2610,3954,6566,3976,2589,0,10,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,A_std_standard,std,STANDARD,16,1,32,250,10,0.3900,3390.5,298.04,373.50,444.92,444.92,294.94,1966,1966,1966,0,1966,0,0,264,6,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,B_std_acorn1,std,ACORN,16,1,32,250,10,0.4740,1206.9,750.58,1741.75,2072.92,2072.92,828.55,2381,2241,5223,39168,44393,18620,25772,0,10,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,D_large24_standard,large,STANDARD,24,1,48,250,10,0.3920,3293.1,307.96,337.17,393.29,393.29,303.67,2061,2061,2061,0,2061,0,0,260,4,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,E_large24_acorn1,large,ACORN,24,1,48,250,10,0.5300,1214.2,678.46,1662.58,2022.54,2022.54,823.58,2501,2335,6765,56161,62927,25023,37904,0,10,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,D_large48_standard,large,STANDARD,48,1,96,250,10,0.4020,3186.3,318.38,346.79,389.33,389.33,313.84,2138,2138,2138,0,2138,0,0,258,7,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,E_large48_acorn1,large,ACORN,48,1,96,250,10,0.7380,856.6,877.04,2168.38,3785.46,3785.46,1167.44,3198,2930,9041,98861,107904,41497,66407,0,10,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,C_acorn_g4,acorn,ACORN,16,4,16,250,10,0.3360,2247.4,408.25,781.62,933.25,933.25,444.95,1680,1582,5931,9539,15472,9396,6075,0,10,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,C_acorn_g8,acorn,ACORN,16,8,16,250,10,0.4200,1973.5,440.79,862.12,965.21,965.21,506.73,1917,1819,6159,9900,16060,10011,6049,0,10,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,C_acorn_g16,acorn,ACORN,16,16,16,250,10,0.3780,1887.0,456.88,887.88,937.67,937.67,529.93,2250,2156,6530,10255,16786,10456,6329,0,10,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,A_std_standard,std,STANDARD,16,1,32,500,10,0.4060,1876.2,535.92,628.38,707.79,707.79,532.99,2166,2166,2166,0,2166,0,0,514,6,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,B_std_acorn1,std,ACORN,16,1,32,500,10,0.5140,712.5,1302.54,2467.46,4615.50,4615.50,1403.42,2891,2752,11674,70024,81700,35978,45721,0,10,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,D_large24_standard,large,STANDARD,24,1,48,500,10,0.3920,1768.4,569.88,637.33,709.04,709.04,565.48,2141,2141,2141,0,2141,0,0,510,5,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,E_large24_acorn1,large,ACORN,24,1,48,500,10,0.5800,682.6,1129.92,2797.71,5243.42,5243.42,1465.04,3047,2881,14793,97347,112141,47996,64145,0,10,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,D_large48_standard,large,STANDARD,48,1,96,500,10,0.4060,1741.5,568.04,660.92,884.46,884.46,574.20,2210,2210,2210,0,2210,0,0,508,8,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,E_large48_acorn1,large,ACORN,48,1,96,500,10,0.8340,472.7,1811.54,4893.29,5552.46,5552.46,2115.61,3786,3518,19119,191053,210173,80228,129945,0,10,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,C_acorn_g4,acorn,ACORN,16,4,16,500,10,0.3580,1184.0,743.17,1347.83,1800.62,1800.62,844.62,2144,2047,11944,18636,30582,18682,11899,0,10,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,C_acorn_g8,acorn,ACORN,16,8,16,500,10,0.4220,1100.7,785.21,1429.12,1988.67,1988.67,908.51,2379,2281,12598,20367,32966,20102,12863,0,10,316872.6,202064904,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,C_acorn_g16,acorn,ACORN,16,16,16,500,10,0.4280,918.2,935.50,1949.25,2850.54,2850.54,1089.09,3025,2931,13415,18944,32361,21134,11226,0,10,1186950.8,236129800,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,F_exact,exact,EXACT,16,0,0,0,100,1.0000,32.0,31303.12,31699.25,32013.29,32013.29,31264.50,250000,0,0,0,1000000,0,0,0,100,0.0,0,0.0,0
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,A_std_standard,std,STANDARD,16,1,32,50,100,0.2514,8717.3,109.79,190.17,246.42,246.42,114.71,1103,1103,1103,0,1103,0,0,65,43,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,B_std_acorn1,std,ACORN,16,1,32,50,100,0.3294,4361.4,192.29,404.33,574.21,574.21,229.29,1191,1051,620,6637,7259,2703,4556,0,99,140884.0,140258120,24.5,32
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,D_large24_standard,large,STANDARD,24,1,48,50,100,0.2784,8054.0,123.33,159.04,210.62,210.62,124.16,1279,1279,1279,0,1279,0,0,61,34,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,E_large24_acorn1,large,ACORN,24,1,48,50,100,0.3828,3574.3,225.92,542.58,632.08,632.08,279.78,1488,1322,831,11971,12803,4100,8702,0,100,132908.2,204166792,30.4,48
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,D_large48_standard,large,STANDARD,48,1,96,50,100,0.2990,7444.4,134.62,156.62,198.96,198.96,134.33,1465,1465,1465,0,1465,0,0,58,37,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,E_large48_acorn1,large,ACORN,48,1,96,50,100,0.5742,2461.3,347.08,761.62,1169.17,1169.17,406.29,1999,1732,1385,23031,24417,8090,16326,0,100,142299.3,396080968,35.9,96
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,C_acorn_g4,acorn,ACORN,16,4,16,50,100,0.2612,6987.8,140.83,186.88,214.38,214.38,143.11,895,797,1398,1848,3248,2002,1245,0,99,222708.5,185032456,24.6,40
n1m_d128_l2,1000000,128,l2,cluster,0.2500,0.2500,250000,C_acorn_g8,acorn,ACORN,16,8,16,50,100,0.2932,6518.3,140.00,262.00,424.42,424.42,153.41,953,855,1394,1795,3191,2023,1167,0,99,316872.6,202064904,24.6,40
