tag,n,d,metric,filter,sel_target,sel_actual,cand,baseline,graph,mode,M,gamma,M_beta,ef,k,recall,qps,p50_us,p95_us,p99_us,max_us,mean_us,ndis,nodes_visited,first_hop,second_hop,sel_checks,accepted,rejected,hops,results_returned,build_ms,graph_bytes,avg_deg0,max_deg0
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,A_std_standard,std,STANDARD,16,1,32,50,100,0.4966,11458.9,89.33,98.96,110.29,155.71,87.27,1038,1038,1038,0,1038,0,0,59,61,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,B_std_acorn1,std,ACORN,16,1,32,50,100,0.6166,6615.7,134.83,247.79,281.83,285.67,151.16,1013,896,557,6142,6701,2481,4220,0,98,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,D_large24_standard,large,STANDARD,24,1,48,50,100,0.5478,10287.4,99.17,111.12,121.04,135.29,97.21,1209,1209,1209,0,1209,0,0,57,63,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,E_large24_acorn1,large,ACORN,24,1,48,50,100,0.6678,5017.1,168.12,334.92,363.29,401.42,199.32,1250,1094,804,11351,12157,4356,7800,0,100,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,D_large48_standard,large,STANDARD,48,1,96,50,100,0.5717,9415.2,107.71,122.79,135.12,144.29,106.21,1433,1433,1433,0,1433,0,0,56,64,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,E_large48_acorn1,large,ACORN,48,1,96,50,100,0.7809,3455.1,266.42,445.42,474.83,630.62,289.43,1592,1363,1324,23812,25137,8530,16606,0,100,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,C_acorn_g4,acorn,ACORN,16,4,16,50,100,0.5352,9421.6,110.54,137.58,148.38,158.04,106.14,714,635,1264,2052,3317,1741,1575,0,98,12336.4,18532104,24.5,40
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,C_acorn_g8,acorn,ACORN,16,8,16,50,100,0.5228,9541.7,107.50,138.00,159.79,222.96,104.80,726,645,1297,2132,3430,1783,1646,0,98,19233.8,20264200,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,C_acorn_g16,acorn,ACORN,16,16,16,50,100,0.5766,9207.1,111.33,140.42,151.75,172.46,108.61,771,686,1297,2065,3364,1741,1622,0,98,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,C_acorn_g32,acorn,ACORN,16,32,16,50,100,0.3881,9628.8,104.71,160.83,211.88,222.38,103.85,766,686,1251,2137,3389,1830,1558,0,98,99104.9,30656776,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,A_std_standard,std,STANDARD,16,1,32,100,100,0.5878,7669.0,134.08,149.29,161.54,201.71,130.40,1461,1461,1461,0,1461,0,0,108,63,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,B_std_acorn1,std,ACORN,16,1,32,100,100,0.7376,4092.3,207.58,404.58,422.00,493.42,244.36,1335,1219,1356,14105,15462,5911,9551,0,100,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,D_large24_standard,large,STANDARD,24,1,48,100,100,0.6203,7309.8,139.04,155.96,162.71,172.00,136.80,1631,1631,1631,0,1631,0,0,107,64,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,E_large24_acorn1,large,ACORN,24,1,48,100,100,0.7664,3076.0,263.42,542.04,605.33,620.58,325.10,1500,1344,2053,26769,28824,10277,18547,0,100,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,D_large48_standard,large,STANDARD,48,1,96,100,100,0.6279,6827.9,150.08,162.38,166.96,167.42,146.46,1814,1814,1814,0,1814,0,0,106,65,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,E_large48_acorn1,large,ACORN,48,1,96,100,100,0.8365,2206.5,379.83,772.04,811.92,882.96,453.21,1804,1576,3105,46781,49888,17977,31910,0,100,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,C_acorn_g4,acorn,ACORN,16,4,16,100,100,0.6206,6423.4,160.29,210.67,233.96,263.29,155.68,947,869,2326,4102,6429,3376,3053,0,98,12336.4,18532104,24.5,40
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,C_acorn_g8,acorn,ACORN,16,8,16,100,100,0.6004,6360.0,159.58,221.12,268.46,272.38,157.23,967,886,2365,4214,6581,3464,3117,0,98,19233.8,20264200,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,C_acorn_g16,acorn,ACORN,16,16,16,100,100,0.6675,6145.8,165.21,210.38,231.75,251.79,162.71,1026,941,2347,4187,6536,3397,3138,0,98,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,C_acorn_g32,acorn,ACORN,16,32,16,100,100,0.4430,6462.2,152.50,237.33,268.88,306.67,154.75,1021,941,2295,4318,6614,3503,3111,0,98,99104.9,30656776,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,A_std_standard,std,STANDARD,16,1,32,250,100,0.6312,3943.3,255.38,279.92,288.75,346.62,253.59,1920,1920,1920,0,1920,0,0,258,64,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,B_std_acorn1,std,ACORN,16,1,32,250,100,0.8045,1960.5,422.25,829.25,855.71,860.79,510.07,1637,1521,4712,37530,42243,17717,24526,0,100,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,D_large24_standard,large,STANDARD,24,1,48,250,100,0.6478,3851.2,261.08,289.88,296.67,319.29,259.66,1994,1994,1994,0,1994,0,0,257,65,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,E_large24_acorn1,large,ACORN,24,1,48,250,100,0.8054,1484.2,559.04,1139.79,1174.00,1184.83,673.78,1733,1576,6593,68192,74787,28572,46214,0,100,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,D_large48_standard,large,STANDARD,48,1,96,250,100,0.6503,3751.6,269.29,292.50,300.38,304.62,266.55,2102,2102,2102,0,2102,0,0,255,68,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,E_large48_acorn1,large,ACORN,48,1,96,250,100,0.8756,1089.0,730.54,1667.00,1708.12,1903.04,918.27,2108,1880,8799,108151,116951,45225,71726,0,100,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,C_acorn_g4,acorn,ACORN,16,4,16,250,100,0.6817,3075.2,331.50,445.83,475.67,486.25,325.18,1239,1160,5638,10587,16226,8610,7616,0,98,12336.4,18532104,24.5,40
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,C_acorn_g8,acorn,ACORN,16,8,16,250,100,0.6601,3020.1,332.92,463.00,483.96,497.79,331.11,1282,1201,5706,10725,16433,8714,7719,0,98,19233.8,20264200,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,C_acorn_g16,acorn,ACORN,16,16,16,250,100,0.7320,2907.0,343.38,468.42,488.21,505.33,344.00,1373,1288,5705,11007,16714,8819,7894,0,98,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,C_acorn_g32,acorn,ACORN,16,32,16,250,100,0.5039,2958.0,329.92,481.33,579.71,669.50,338.07,1425,1345,5686,11386,17074,9060,8013,0,98,99104.9,30656776,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,A_std_standard,std,STANDARD,16,1,32,500,100,0.6478,2061.6,484.33,516.88,591.46,1058.42,485.06,2087,2087,2087,0,2087,0,0,513,65,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,B_std_acorn1,std,ACORN,16,1,32,500,100,0.8632,1040.3,817.88,1546.17,1847.62,2024.71,961.24,1873,1757,11015,72654,83670,37548,46122,0,100,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,D_large24_standard,large,STANDARD,24,1,48,500,100,0.6501,2051.1,493.12,517.75,529.33,537.88,487.55,2074,2074,2074,0,2074,0,0,507,66,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,E_large24_acorn1,large,ACORN,24,1,48,500,100,0.8303,829.5,1039.42,2181.04,2226.42,2525.58,1205.60,2024,1867,14451,118067,132519,56046,76473,0,100,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,D_large48_standard,large,STANDARD,48,1,96,500,100,0.6537,1996.9,502.21,525.67,543.96,546.42,500.77,2169,2169,2169,0,2169,0,0,505,72,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,E_large48_acorn1,large,ACORN,48,1,96,500,100,0.8947,619.3,1318.71,3038.88,3196.04,3290.29,1614.66,2490,2261,17812,186548,204362,85131,119231,0,100,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,C_acorn_g4,acorn,ACORN,16,4,16,500,100,0.7006,1655.8,599.58,863.29,929.83,1318.00,603.94,1376,1297,11161,19603,30766,17367,13398,0,98,12336.4,18532104,24.5,40
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,C_acorn_g8,acorn,ACORN,16,8,16,500,100,0.6780,1636.3,602.71,851.46,921.83,940.79,611.12,1450,1369,11280,19317,30598,17292,13306,0,98,19233.8,20264200,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,C_acorn_g16,acorn,ACORN,16,16,16,500,100,0.7461,1520.8,636.46,883.88,1010.33,1449.96,657.55,1657,1572,11684,20559,32244,18209,14035,0,98,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.5000,0.5000,50000,C_acorn_g32,acorn,ACORN,16,32,16,500,100,0.5138,1572.9,604.46,892.67,965.75,1148.38,635.78,1657,1577,11487,20986,32474,17872,14601,0,98,99104.9,30656776,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,F_exact,exact,EXACT,16,0,0,0,10,1.0000,443.5,2235.88,2428.62,2536.25,2561.79,2254.98,25000,0,0,0,100000,0,0,0,10,0.0,0,0.0,0
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,A_std_standard,std,STANDARD,16,1,32,50,10,0.3450,14069.2,73.08,84.38,98.08,139.04,71.08,1037,1037,1037,0,1037,0,0,59,4,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,B_std_acorn1,std,ACORN,16,1,32,50,10,0.4240,9578.3,89.12,210.08,280.71,323.12,104.40,1076,958,533,5390,5924,2383,3540,0,10,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,D_large24_standard,large,STANDARD,24,1,48,50,10,0.3860,12305.7,82.00,92.71,97.75,113.62,81.26,1209,1209,1209,0,1209,0,0,57,4,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,E_large24_acorn1,large,ACORN,24,1,48,50,10,0.4120,7788.9,110.96,235.92,333.29,336.62,128.39,1230,1102,660,7912,8574,3570,5004,0,10,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,D_large48_standard,large,STANDARD,48,1,96,50,10,0.4170,11123.9,90.71,102.75,114.17,115.29,89.90,1433,1433,1433,0,1433,0,0,56,5,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,E_large48_acorn1,large,ACORN,48,1,96,50,10,0.5340,4899.6,173.33,372.67,434.25,454.12,204.10,1559,1319,1175,17800,18976,7456,11520,0,10,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g4,acorn,ACORN,16,4,16,50,10,0.2720,14152.1,65.38,105.33,120.92,184.96,70.66,761,707,1251,1352,2605,1753,852,0,10,12336.4,18532104,24.5,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g8,acorn,ACORN,16,8,16,50,10,0.3330,13844.8,69.96,105.62,117.58,135.71,72.23,761,692,1376,1218,2595,1814,780,0,10,19233.8,20264200,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g16,acorn,ACORN,16,16,16,50,10,0.3330,13731.6,70.46,106.04,114.71,125.96,72.82,780,707,1469,1302,2772,1792,979,0,10,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g32,acorn,ACORN,16,32,16,50,10,0.3330,12405.3,79.67,115.00,129.21,174.21,80.61,776,702,1348,1567,2917,1807,1110,0,10,99104.9,30656776,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,A_std_standard,std,STANDARD,16,1,32,100,10,0.4060,8281.5,121.79,134.04,135.92,190.62,120.75,1461,1461,1461,0,1461,0,0,108,4,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,B_std_acorn1,std,ACORN,16,1,32,100,10,0.5210,4959.0,177.42,398.33,469.79,505.92,201.65,1455,1337,1256,11147,12404,5263,7141,0,10,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,D_large24_standard,large,STANDARD,24,1,48,100,10,0.4450,7749.6,131.67,141.46,146.46,156.38,129.04,1631,1631,1631,0,1631,0,0,107,4,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,E_large24_acorn1,large,ACORN,24,1,48,100,10,0.4710,4500.8,194.71,421.25,526.83,551.08,222.18,1512,1383,1742,17075,18819,8425,10393,0,10,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,D_large48_standard,large,STANDARD,48,1,96,100,10,0.4560,7293.4,140.46,151.08,155.58,158.42,137.11,1814,1814,1814,0,1814,0,0,106,5,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,E_large48_acorn1,large,ACORN,48,1,96,100,10,0.5610,2940.9,245.75,664.17,712.96,739.29,340.04,1729,1489,2839,36016,38857,15852,23004,0,10,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g4,acorn,ACORN,16,4,16,100,10,0.3230,8369.2,114.83,173.88,207.75,250.08,119.49,1020,965,2280,2707,4989,3425,1563,0,10,12336.4,18532104,24.5,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g8,acorn,ACORN,16,8,16,100,10,0.3880,8337.3,115.50,168.96,202.00,225.08,119.94,1020,950,2438,2489,4928,3569,1359,0,10,19233.8,20264200,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g16,acorn,ACORN,16,16,16,100,10,0.4000,8046.2,124.58,178.71,207.50,355.04,124.28,1067,993,2444,2508,4953,3383,1569,0,10,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g32,acorn,ACORN,16,32,16,100,10,0.3960,7394.5,130.00,188.71,231.58,317.54,135.24,1079,1004,2442,3192,5635,3592,2043,0,10,99104.9,30656776,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,A_std_standard,std,STANDARD,16,1,32,250,10,0.4530,4088.4,249.38,269.38,279.21,346.17,244.60,1920,1920,1920,0,1920,0,0,258,4,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,B_std_acorn1,std,ACORN,16,1,32,250,10,0.5530,2449.2,332.46,777.50,837.42,893.79,408.30,1740,1622,4506,28075,32582,16313,16269,0,10,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,D_large24_standard,large,STANDARD,24,1,48,250,10,0.4800,3939.7,256.38,279.96,282.33,285.67,253.83,1994,1994,1994,0,1994,0,0,257,5,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,E_large24_acorn1,large,ACORN,24,1,48,250,10,0.4850,2076.0,381.17,1023.54,1082.88,1128.92,481.70,1678,1549,6045,45556,51602,25803,25798,0,10,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,D_large48_standard,large,STANDARD,48,1,96,250,10,0.4880,3918.5,256.67,282.33,291.12,302.92,255.20,2102,2102,2102,0,2102,0,0,255,6,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,E_large48_acorn1,large,ACORN,48,1,96,250,10,0.6220,1262.6,543.67,1563.42,1838.92,2485.71,792.03,1975,1735,8563,97380,105944,44745,61198,0,10,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g4,acorn,ACORN,16,4,16,250,10,0.3770,3900.7,246.38,395.29,411.38,444.67,256.36,1351,1296,5412,7305,12719,8610,4108,0,10,12336.4,18532104,24.5,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g8,acorn,ACORN,16,8,16,250,10,0.4320,3917.1,250.83,390.00,418.12,502.62,255.29,1357,1288,5617,6387,12005,8703,3302,0,10,19233.8,20264200,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g16,acorn,ACORN,16,16,16,250,10,0.4550,3824.7,264.96,391.92,450.54,600.04,261.46,1427,1353,5498,6643,12142,8350,3791,0,10,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g32,acorn,ACORN,16,32,16,250,10,0.4320,3421.0,286.67,408.79,487.83,515.29,292.31,1441,1366,5704,8577,14283,8962,5321,0,10,99104.9,30656776,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,A_std_standard,std,STANDARD,16,1,32,500,10,0.4790,2116.0,472.17,503.50,585.79,1023.54,472.59,2087,2087,2087,0,2087,0,0,513,5,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,B_std_acorn1,std,ACORN,16,1,32,500,10,0.5650,1285.2,612.58,1478.29,1526.42,1607.12,778.12,1846,1728,10627,55467,66095,35315,30780,0,10,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,D_large24_standard,large,STANDARD,24,1,48,500,10,0.4860,2107.5,478.29,502.21,512.79,513.29,474.51,2074,2074,2074,0,2074,0,0,507,5,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,E_large24_acorn1,large,ACORN,24,1,48,500,10,0.4860,1077.3,738.88,1962.42,2082.46,2083.58,928.25,1756,1628,13503,89490,102995,54118,48876,0,10,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,D_large48_standard,large,STANDARD,48,1,96,500,10,0.4980,2057.1,489.33,516.92,526.29,526.46,486.11,2169,2169,2169,0,2169,0,0,505,7,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,E_large48_acorn1,large,ACORN,48,1,96,500,10,0.6850,650.9,1069.12,3228.71,3956.17,4144.75,1536.39,2356,2116,18343,189245,207589,91577,116011,0,10,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g4,acorn,ACORN,16,4,16,500,10,0.3890,1896.0,518.46,801.38,890.17,893.88,527.42,1528,1473,10987,15431,26420,17579,8840,0,10,12336.4,18532104,24.5,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g8,acorn,ACORN,16,8,16,500,10,0.4460,2213.3,455.00,700.38,781.38,866.50,451.80,1547,1477,10832,11984,22817,16810,6006,0,10,19233.8,20264200,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g16,acorn,ACORN,16,16,16,500,10,0.4680,2096.8,473.17,716.00,811.00,917.25,476.91,1578,1505,10964,13417,24383,16794,7589,0,10,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g32,acorn,ACORN,16,32,16,500,10,0.4400,1870.6,520.33,748.38,830.00,890.46,534.57,1595,1521,11528,17909,29439,18173,11265,0,10,99104.9,30656776,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,F_exact,exact,EXACT,16,0,0,0,100,1.0000,448.6,2230.04,2278.46,2296.42,2302.88,2229.06,25000,0,0,0,100000,0,0,0,100,0.0,0,0.0,0
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,A_std_standard,std,STANDARD,16,1,32,50,100,0.2549,11781.4,85.04,96.21,111.71,159.38,84.88,1038,1038,1038,0,1038,0,0,59,31,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,B_std_acorn1,std,ACORN,16,1,32,50,100,0.4505,7993.8,112.96,205.83,312.42,349.54,125.10,1076,958,533,5390,5924,2383,3540,0,100,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,D_large24_standard,large,STANDARD,24,1,48,50,100,0.2859,10434.1,94.88,115.12,119.38,135.25,95.84,1209,1209,1209,0,1209,0,0,57,32,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,E_large24_acorn1,large,ACORN,24,1,48,50,100,0.4656,6441.4,140.92,266.17,343.04,355.88,155.25,1230,1102,661,7915,8578,3572,5005,0,99,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,D_large48_standard,large,STANDARD,48,1,96,50,100,0.3052,9459.1,105.29,123.71,132.71,137.42,105.72,1433,1433,1433,0,1433,0,0,56,34,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,E_large48_acorn1,large,ACORN,48,1,96,50,100,0.6023,4400.7,195.88,380.79,450.08,479.54,227.24,1559,1319,1174,17799,18975,7455,11520,0,100,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g4,acorn,ACORN,16,4,16,50,100,0.2715,11274.1,85.75,126.12,138.00,216.50,88.70,761,707,1251,1352,2605,1753,852,0,98,12336.4,18532104,24.5,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g8,acorn,ACORN,16,8,16,50,100,0.3398,11256.9,88.25,121.33,129.17,151.54,88.83,761,692,1376,1218,2595,1814,780,0,100,19233.8,20264200,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g16,acorn,ACORN,16,16,16,50,100,0.3650,11172.1,90.71,121.79,134.21,145.75,89.51,781,707,1469,1302,2772,1792,979,0,96,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g32,acorn,ACORN,16,32,16,50,100,0.3765,10574.8,94.58,126.54,142.88,196.67,94.56,776,702,1348,1567,2917,1807,1110,0,99,99104.9,30656776,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,A_std_standard,std,STANDARD,16,1,32,100,100,0.3028,8064.8,124.67,142.17,149.33,194.62,123.99,1461,1461,1461,0,1461,0,0,108,32,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,B_std_acorn1,std,ACORN,16,1,32,100,100,0.5635,4880.6,179.08,388.88,474.50,499.21,204.89,1455,1337,1256,11147,12404,5263,7141,0,100,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,D_large24_standard,large,STANDARD,24,1,48,100,100,0.3273,7399.0,137.83,157.50,159.46,159.67,135.15,1631,1631,1631,0,1631,0,0,107,34,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,E_large24_acorn1,large,ACORN,24,1,48,100,100,0.5350,4330.0,202.33,431.42,532.62,555.58,230.95,1512,1383,1742,17075,18819,8425,10393,0,99,10422.4,20424136,30.4,48
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,D_large48_standard,large,STANDARD,48,1,96,100,100,0.3356,6914.5,147.33,165.62,169.00,170.46,144.62,1814,1814,1814,0,1814,0,0,106,35,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,E_large48_acorn1,large,ACORN,48,1,96,100,100,0.6489,2883.5,251.46,657.96,730.08,733.21,346.81,1729,1489,2839,36016,38857,15852,23004,0,100,9627.1,39618184,35.7,96
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g4,acorn,ACORN,16,4,16,100,100,0.3376,7867.0,122.12,184.12,210.92,251.21,127.11,1020,965,2280,2707,4989,3425,1563,0,98,12336.4,18532104,24.5,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g8,acorn,ACORN,16,8,16,100,100,0.4206,7767.2,127.17,181.25,207.12,231.71,128.75,1020,950,2438,2489,4928,3569,1359,0,100,19233.8,20264200,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g16,acorn,ACORN,16,16,16,100,100,0.4482,7591.8,130.33,190.38,214.04,370.12,131.72,1067,993,2444,2508,4953,3383,1569,0,96,39363.7,23728392,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,C_acorn_g32,acorn,ACORN,16,32,16,100,100,0.4643,7078.0,135.88,200.92,236.62,327.54,141.28,1079,1004,2442,3192,5635,3592,2043,0,99,99104.9,30656776,24.6,40
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,A_std_standard,std,STANDARD,16,1,32,250,100,0.3329,4065.7,249.12,275.21,286.67,338.50,245.96,1920,1920,1920,0,1920,0,0,258,34,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,B_std_acorn1,std,ACORN,16,1,32,250,100,0.6158,2399.0,342.17,790.21,821.71,901.42,416.85,1740,1622,4506,28075,32582,16313,16269,0,100,11836.8,14033032,24.5,32
n100k_d128_ip,100000,128,ip,adversarial,0.2500,0.2500,25000,D_large24_standard,large,STANDARD,24,1,48,250,100,0.3482,3986.8,254.67,278.71,285.50,292.67,250.83,1994,1994,1994,0,1994,0,0,257,35,10422.4,20424136,30.4,48
