tag,n,d,metric,filter,sel_target,sel_actual,cand,baseline,graph,mode,M,gamma,M_beta,ef,k,recall,qps,p50_us,p95_us,p99_us,max_us,mean_us,ndis,nodes_visited,first_hop,second_hop,sel_checks,accepted,rejected,hops,results_returned,build_ms,graph_bytes,avg_deg0,max_deg0
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g8,acorn,ACORN,16,8,16,50,10,0.0000,426208.4,2.33,2.50,2.54,2.58,2.35,1,1,300,178,479,0,479,0,0,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g16,acorn,ACORN,16,16,16,50,10,0.0000,368444.9,2.71,2.88,3.00,3.88,2.71,1,1,556,179,736,0,736,0,0,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g32,acorn,ACORN,16,32,16,50,10,0.1910,9085.7,108.79,126.92,148.46,151.33,110.06,896,845,1737,855,2594,1836,757,0,10,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,A_std_standard,std,STANDARD,16,1,32,100,10,0.0650,3809.7,265.46,281.67,289.83,299.12,262.49,1503,1503,1503,0,1503,0,0,109,0,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,B_std_acorn1,std,ACORN,16,1,32,100,10,0.7530,4173.2,252.17,297.58,315.17,321.67,239.62,1500,1421,1162,15698,16861,3658,13203,0,10,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,D_large24_standard,large,STANDARD,24,1,48,100,10,0.0680,3379.4,297.96,320.17,373.29,379.04,295.91,1730,1730,1730,0,1730,0,0,107,0,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,E_large24_acorn1,large,ACORN,24,1,48,100,10,0.6950,4087.2,230.17,346.92,401.62,431.46,244.67,1406,1324,1501,21236,22739,4656,18082,0,10,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,D_large48_standard,large,STANDARD,48,1,96,100,10,0.0680,3114.0,323.67,340.58,350.96,365.46,321.13,1932,1932,1932,0,1932,0,0,106,0,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,E_large48_acorn1,large,ACORN,48,1,96,100,10,0.9040,2420.5,477.96,516.17,542.04,573.00,413.13,2047,1813,3106,55321,58429,9426,49002,0,10,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g4,acorn,ACORN,16,4,16,100,10,0.0000,398604.9,2.46,2.83,2.92,3.04,2.51,1,1,176,273,450,0,450,0,0,35004.5,18532104,24.2,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g8,acorn,ACORN,16,8,16,100,10,0.0000,492193.8,1.96,2.42,2.46,2.46,2.03,1,1,300,178,479,0,479,0,0,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g16,acorn,ACORN,16,16,16,100,10,0.0000,425689.5,2.29,2.71,2.83,6.88,2.35,1,1,556,179,736,0,736,0,0,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g32,acorn,ACORN,16,32,16,100,10,0.2760,5870.3,166.50,199.42,212.17,263.08,170.35,1210,1160,2731,1847,4579,3520,1059,0,10,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,A_std_standard,std,STANDARD,16,1,32,250,10,0.0720,2299.7,440.50,463.92,479.92,542.67,434.85,1924,1924,1924,0,1924,0,0,259,0,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,B_std_acorn1,std,ACORN,16,1,32,250,10,0.8880,2571.4,406.00,459.00,505.12,544.79,388.90,1967,1887,4256,20833,25091,9288,15802,0,10,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,D_large24_standard,large,STANDARD,24,1,48,250,10,0.0740,2210.1,455.67,492.79,546.33,556.33,452.46,2038,2038,2038,0,2038,0,0,257,0,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,E_large24_acorn1,large,ACORN,24,1,48,250,10,0.8360,2737.2,352.92,525.38,559.79,573.88,365.34,1638,1555,5222,28641,33865,10436,23428,0,10,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,D_large48_standard,large,STANDARD,48,1,96,250,10,0.0710,2159.9,467.46,488.92,500.38,508.04,462.98,2136,2136,2136,0,2136,0,0,255,0,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,E_large48_acorn1,large,ACORN,48,1,96,250,10,0.9240,1853.0,600.21,682.62,729.42,782.96,539.67,2202,1968,9337,60128,69466,17751,51715,0,10,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g4,acorn,ACORN,16,4,16,250,10,0.0000,418627.2,2.38,2.62,2.83,2.92,2.39,1,1,176,273,450,0,450,0,0,35004.5,18532104,24.2,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g8,acorn,ACORN,16,8,16,250,10,0.0000,475536.0,2.08,2.33,2.38,2.38,2.10,1,1,300,178,479,0,479,0,0,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g16,acorn,ACORN,16,16,16,250,10,0.0000,421054.4,2.33,2.50,2.58,2.58,2.37,1,1,556,179,736,0,736,0,0,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g32,acorn,ACORN,16,32,16,250,10,0.5690,3204.2,310.12,349.54,378.92,389.58,312.09,1677,1626,5982,5434,11417,8496,2920,0,10,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,A_std_standard,std,STANDARD,16,1,32,500,10,0.0730,1501.3,669.08,705.00,722.62,748.04,666.11,2056,2056,2056,0,2056,0,0,509,0,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,B_std_acorn1,std,ACORN,16,1,32,500,10,0.8990,1675.7,609.00,668.75,678.92,772.29,596.75,2044,1964,10778,22431,33211,16802,16408,0,10,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,D_large24_standard,large,STANDARD,24,1,48,500,10,0.0750,1476.4,680.42,722.08,762.83,788.67,677.31,2097,2097,2097,0,2097,0,0,507,1,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,E_large24_acorn1,large,ACORN,24,1,48,500,10,0.8770,1845.6,582.50,739.75,786.33,798.88,541.82,1671,1589,12021,32197,44220,17766,26453,0,10,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,D_large48_standard,large,STANDARD,48,1,96,500,10,0.0720,1458.2,690.00,726.71,755.71,773.00,685.78,2175,2175,2175,0,2175,0,0,505,1,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,E_large48_acorn1,large,ACORN,48,1,96,500,10,0.9270,1321.1,808.46,866.62,888.46,899.79,756.92,2221,1986,20023,64433,84457,28768,55689,0,10,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g4,acorn,ACORN,16,4,16,500,10,0.0000,323752.4,3.04,3.42,3.50,3.58,3.09,1,1,176,273,450,0,450,0,0,35004.5,18532104,24.2,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g8,acorn,ACORN,16,8,16,500,10,0.0000,379267.7,2.54,2.92,2.96,3.00,2.64,1,1,300,178,479,0,479,0,0,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g16,acorn,ACORN,16,16,16,500,10,0.0000,349804.5,2.83,3.00,3.04,3.08,2.86,1,1,556,179,736,0,736,0,0,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g32,acorn,ACORN,16,32,16,500,10,0.7300,1830.6,553.21,591.71,613.04,619.50,546.26,1938,1888,11682,8530,20214,15971,4243,0,10,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,F_exact,exact,EXACT,16,0,0,0,100,1.0000,2696.6,367.58,388.25,410.79,411.12,370.83,2000,0,0,0,100000,0,0,0,100,0.0,0,0.0,0
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,A_std_standard,std,STANDARD,16,1,32,50,100,0.0230,5426.5,185.04,200.38,203.04,204.08,184.28,1084,1084,1084,0,1084,0,0,60,2,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,B_std_acorn1,std,ACORN,16,1,32,50,100,0.5206,5736.2,170.33,211.75,225.21,291.17,174.33,966,886,681,13179,13862,1976,11885,0,100,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,D_large24_standard,large,STANDARD,24,1,48,50,100,0.0273,4575.4,217.83,236.21,295.00,295.96,218.56,1324,1324,1324,0,1324,0,0,58,3,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,E_large24_acorn1,large,ACORN,24,1,48,50,100,0.5509,4929.8,185.50,296.79,322.83,339.96,202.85,1069,986,815,19173,19990,2668,17321,0,86,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,D_large48_standard,large,STANDARD,48,1,96,50,100,0.0296,4022.1,250.83,266.21,269.42,279.92,248.63,1587,1587,1587,0,1587,0,0,56,3,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,E_large48_acorn1,large,ACORN,48,1,96,50,100,0.7395,2930.2,383.21,423.25,436.33,450.92,341.27,1535,1300,1530,51445,52977,5106,47871,0,100,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g4,acorn,ACORN,16,4,16,50,100,0.0000,497089.5,1.92,2.33,2.42,2.54,2.01,1,1,176,273,450,0,450,0,0,35004.5,18532104,24.2,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g8,acorn,ACORN,16,8,16,50,100,0.0000,542493.5,1.83,1.88,2.00,2.04,1.84,1,1,300,178,479,0,479,0,0,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g16,acorn,ACORN,16,16,16,50,100,0.0000,462504.7,2.17,2.21,2.21,2.21,2.16,1,1,556,179,736,0,736,0,0,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g32,acorn,ACORN,16,32,16,50,100,0.3799,7691.5,127.92,151.88,169.54,173.29,130.01,896,845,1737,855,2594,1836,757,0,99,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,A_std_standard,std,STANDARD,16,1,32,100,100,0.0303,3787.5,266.83,286.33,292.42,295.46,264.03,1503,1503,1503,0,1503,0,0,109,3,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,B_std_acorn1,std,ACORN,16,1,32,100,100,0.7446,4021.4,260.46,296.00,332.12,347.29,248.67,1500,1421,1162,15698,16861,3658,13203,0,100,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,D_large24_standard,large,STANDARD,24,1,48,100,100,0.0342,3371.5,298.04,321.71,369.42,376.71,296.61,1730,1730,1730,0,1730,0,0,107,3,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,E_large24_acorn1,large,ACORN,24,1,48,100,100,0.6958,3952.7,239.50,361.25,377.92,441.46,252.99,1406,1324,1501,21236,22739,4656,18082,0,86,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,D_large48_standard,large,STANDARD,48,1,96,100,100,0.0353,3105.2,324.54,343.08,348.79,349.96,322.04,1932,1932,1932,0,1932,0,0,106,3,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,E_large48_acorn1,large,ACORN,48,1,96,100,100,0.9253,2372.3,485.00,526.88,561.62,589.12,421.53,2047,1813,3106,55321,58429,9426,49002,0,100,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g4,acorn,ACORN,16,4,16,100,100,0.0000,405273.4,2.42,2.92,3.08,3.08,2.47,1,1,176,273,450,0,450,0,0,35004.5,18532104,24.2,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g8,acorn,ACORN,16,8,16,100,100,0.0000,500936.8,2.00,2.08,2.12,2.12,2.00,1,1,300,178,479,0,479,0,0,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g16,acorn,ACORN,16,16,16,100,100,0.0000,419357.5,2.38,2.46,2.58,2.62,2.38,1,1,556,179,736,0,736,0,0,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g32,acorn,ACORN,16,32,16,100,100,0.5199,5623.4,176.46,204.08,213.71,271.21,177.83,1210,1160,2731,1847,4579,3520,1059,0,99,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,A_std_standard,std,STANDARD,16,1,32,250,100,0.0349,2300.2,438.54,460.46,488.71,493.96,434.74,1924,1924,1924,0,1924,0,0,259,3,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,B_std_acorn1,std,ACORN,16,1,32,250,100,0.9427,2501.5,417.54,464.58,484.33,492.33,399.76,1967,1887,4256,20833,25091,9288,15802,0,100,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,D_large24_standard,large,STANDARD,24,1,48,250,100,0.0384,2193.8,457.21,500.17,538.88,542.29,455.83,2038,2038,2038,0,2038,0,0,257,3,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,E_large24_acorn1,large,ACORN,24,1,48,250,100,0.8112,2628.2,377.38,556.96,598.17,602.92,380.49,1638,1555,5222,28641,33865,10436,23428,0,86,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,D_large48_standard,large,STANDARD,48,1,96,250,100,0.0368,2147.8,469.33,501.92,508.54,518.12,465.60,2136,2136,2136,0,2136,0,0,255,3,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,E_large48_acorn1,large,ACORN,48,1,96,250,100,0.9784,1790.1,611.17,685.96,726.62,726.92,558.63,2202,1968,9337,60128,69466,17751,51715,0,100,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g4,acorn,ACORN,16,4,16,250,100,0.0000,355021.6,2.67,3.29,4.25,8.08,2.82,1,1,176,273,450,0,450,0,0,35004.5,18532104,24.2,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g8,acorn,ACORN,16,8,16,250,100,0.0000,440288.1,2.17,2.50,2.54,9.62,2.27,1,1,300,178,479,0,479,0,0,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g16,acorn,ACORN,16,16,16,250,100,0.0000,404656.8,2.42,2.62,2.92,3.08,2.47,1,1,556,179,736,0,736,0,0,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g32,acorn,ACORN,16,32,16,250,100,0.7678,2961.6,331.79,412.21,429.88,471.17,337.65,1677,1626,5982,5434,11417,8496,2920,0,99,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,A_std_standard,std,STANDARD,16,1,32,500,100,0.0367,1465.7,685.08,726.38,762.71,804.21,682.25,2056,2056,2056,0,2056,0,0,509,3,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,B_std_acorn1,std,ACORN,16,1,32,500,100,0.9661,1554.9,635.46,780.38,832.92,890.92,643.14,2044,1964,10778,22431,33211,16802,16408,0,100,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,D_large24_standard,large,STANDARD,24,1,48,500,100,0.0391,1446.6,692.50,750.67,792.62,1059.00,691.27,2097,2097,2097,0,2097,0,0,507,3,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,E_large24_acorn1,large,ACORN,24,1,48,500,100,0.8371,1731.3,644.54,846.08,926.71,932.88,577.59,1671,1589,12021,32197,44220,17766,26453,0,86,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,D_large48_standard,large,STANDARD,48,1,96,500,100,0.0376,1420.9,708.29,744.38,778.71,780.92,703.79,2175,2175,2175,0,2175,0,0,505,4,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,E_large48_acorn1,large,ACORN,48,1,96,500,100,0.9858,1237.1,831.38,1028.00,1060.46,1063.62,808.35,2221,1986,20023,64433,84457,28768,55689,0,100,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g4,acorn,ACORN,16,4,16,500,100,0.0000,387768.2,2.50,2.96,3.21,3.25,2.58,1,1,176,273,450,0,450,0,0,35004.5,18532104,24.2,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g8,acorn,ACORN,16,8,16,500,100,0.0000,469662.2,2.00,2.12,2.21,12.75,2.13,1,1,300,178,479,0,479,0,0,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g16,acorn,ACORN,16,16,16,500,100,0.0000,434386.0,2.29,2.42,2.46,2.54,2.30,1,1,556,179,736,0,736,0,0,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0200,0.0200,2000,C_acorn_g32,acorn,ACORN,16,32,16,500,100,0.8921,1700.9,576.75,730.46,765.71,796.50,587.91,1938,1888,11682,8530,20214,15971,4243,0,99,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,F_exact,exact,EXACT,16,0,0,0,10,1.0000,4239.5,232.54,265.54,282.58,291.12,235.88,1000,0,0,0,100000,0,0,0,10,0.0,0,0.0,0
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,A_std_standard,std,STANDARD,16,1,32,50,10,0.0450,5619.4,178.38,196.00,205.42,224.62,177.95,1084,1084,1084,0,1084,0,0,60,0,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,B_std_acorn1,std,ACORN,16,1,32,50,10,0.8770,7431.8,132.25,149.00,177.08,203.29,134.56,913,849,492,4170,4663,2579,2084,0,10,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,D_large24_standard,large,STANDARD,24,1,48,50,10,0.0430,4504.5,219.75,271.46,297.21,318.83,222.00,1324,1324,1324,0,1324,0,0,58,0,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,E_large24_acorn1,large,ACORN,24,1,48,50,10,0.9620,5432.5,175.12,251.46,288.62,397.71,184.08,1039,953,770,7881,8652,5177,3474,0,10,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,D_large48_standard,large,STANDARD,48,1,96,50,10,0.0470,3984.3,250.62,269.25,344.54,420.29,250.99,1587,1587,1587,0,1587,0,0,56,0,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,E_large48_acorn1,large,ACORN,48,1,96,50,10,0.9990,3781.4,262.33,288.92,303.08,321.25,264.45,1176,997,1744,25189,26934,14021,12913,0,10,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,C_acorn_g4,acorn,ACORN,16,4,16,50,10,0.8230,10245.7,95.88,110.50,117.38,135.50,97.60,734,697,1254,1151,2407,1791,616,0,10,35004.5,18532104,24.2,40
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,C_acorn_g8,acorn,ACORN,16,8,16,50,10,0.8130,10212.8,96.38,111.33,115.83,122.08,97.92,729,694,1357,1136,2495,1781,713,0,10,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,C_acorn_g16,acorn,ACORN,16,16,16,50,10,0.8060,10294.9,96.25,104.46,108.54,115.04,97.14,735,698,1563,1165,2729,1783,946,0,10,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,C_acorn_g32,acorn,ACORN,16,32,16,50,10,0.7900,10152.7,97.42,110.50,117.25,119.83,98.50,733,699,1593,1176,2771,1797,973,0,10,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,A_std_standard,std,STANDARD,16,1,32,100,10,0.0450,3719.5,270.17,287.96,294.00,304.75,268.85,1503,1503,1503,0,1503,0,0,109,0,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,B_std_acorn1,std,ACORN,16,1,32,100,10,0.9970,4602.7,214.67,233.92,254.25,270.50,217.27,1059,995,1652,12454,14108,8653,5454,0,10,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,D_large24_standard,large,STANDARD,24,1,48,100,10,0.0480,3321.9,301.25,335.17,374.25,401.17,301.03,1730,1730,1730,0,1730,0,0,107,0,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,E_large24_acorn1,large,ACORN,24,1,48,100,10,1.0000,3369.5,291.12,344.50,365.58,370.50,296.78,1085,999,2612,25482,28095,17767,10328,0,10,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,D_large48_standard,large,STANDARD,48,1,96,100,10,0.0500,3117.6,322.92,346.33,372.92,390.25,320.76,1932,1932,1932,0,1932,0,0,106,0,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,E_large48_acorn1,large,ACORN,48,1,96,100,10,1.0000,2135.8,461.12,529.38,560.54,566.96,468.21,1179,1000,4378,57030,61409,35791,25617,0,10,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,C_acorn_g4,acorn,ACORN,16,4,16,100,10,0.9500,6739.5,145.92,166.04,198.96,220.96,148.38,919,882,2392,2565,4959,3798,1160,0,10,35004.5,18532104,24.2,40
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,C_acorn_g8,acorn,ACORN,16,8,16,100,10,0.9410,6750.9,145.88,163.46,179.29,208.46,148.13,917,882,2492,2538,5031,3779,1252,0,10,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,C_acorn_g16,acorn,ACORN,16,16,16,100,10,0.9420,6711.3,146.83,161.33,177.62,186.79,149.00,922,885,2702,2593,5297,3782,1514,0,10,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,C_acorn_g32,acorn,ACORN,16,32,16,100,10,0.9270,6612.4,147.75,168.12,207.50,213.29,151.23,921,887,2721,2615,5337,3806,1530,0,10,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,A_std_standard,std,STANDARD,16,1,32,250,10,0.0500,2277.0,442.21,477.25,496.21,507.75,439.17,1924,1924,1924,0,1924,0,0,259,0,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,B_std_acorn1,std,ACORN,16,1,32,250,10,1.0000,2101.3,465.29,563.38,583.12,589.50,475.91,1064,1000,6144,43788,49933,32024,17909,0,10,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,D_large24_standard,large,STANDARD,24,1,48,250,10,0.0500,2163.8,463.62,515.12,541.38,571.62,462.15,2038,2038,2038,0,2038,0,0,257,0,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,E_large24_acorn1,large,ACORN,24,1,48,250,10,1.0000,1434.3,684.17,819.33,843.75,855.42,697.22,1085,1000,8554,81923,90478,58268,32210,0,10,36202.3,20424136,32.9,48
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,D_large48_standard,large,STANDARD,48,1,96,250,10,0.0500,2126.9,474.92,504.17,551.29,555.04,470.16,2136,2136,2136,0,2136,0,0,255,0,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,E_large48_acorn1,large,ACORN,48,1,96,250,10,1.0000,917.8,1073.29,1194.46,1232.42,1270.33,1089.59,1179,1000,12339,153930,166271,101906,64365,0,10,26936.8,39618184,41.1,96
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,C_acorn_g4,acorn,ACORN,16,4,16,250,10,0.9990,3375.5,292.29,319.79,381.33,389.62,296.25,1032,995,6182,12187,18370,14564,3806,0,10,35004.5,18532104,24.2,40
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,C_acorn_g8,acorn,ACORN,16,8,16,250,10,1.0000,3366.0,290.79,355.42,369.25,375.92,297.09,1032,996,6283,12249,18534,14566,3967,0,10,55273.2,20264200,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,C_acorn_g16,acorn,ACORN,16,16,16,250,10,1.0000,3343.9,294.08,319.25,368.67,415.96,299.05,1032,996,6502,12589,19093,14713,4379,0,10,95724.5,23728392,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,C_acorn_g32,acorn,ACORN,16,32,16,250,10,1.0000,3318.3,297.33,349.96,385.75,403.50,301.36,1031,997,6529,12738,19269,14851,4417,0,10,242975.0,30656776,24.3,40
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,A_std_standard,std,STANDARD,16,1,32,500,10,0.0500,1465.5,686.25,726.71,759.62,769.17,682.38,2056,2056,2056,0,2056,0,0,509,0,41699.6,14033032,25.8,32
n100k_d768_l2,100000,768,l2,cluster,0.0100,0.0100,1000,B_std_acorn1,std,ACORN,16,1,32,500,10,1.0000,1041.5,943.92,1077.17,1113.21,1118.92,960.17,1064,1000,13660,96644,110306,71408,38897,0,10,41699.6,14033032,25.8,32
